country,year,hours_worked
Pakistan,2017,23.3000774383545
Pakistan,2018,22.9599323272705
Pakistan,2020,23.4382457733154
Pakistan,2021,23.4380531311035
Poland,1997,21.664041519165
Poland,1998,21.2119922637939
Poland,1999,18.7891616821289
Poland,2000,19.113733291626
Poland,2001,18.3818988800049
Poland,2002,17.9195518493652
Poland,2003,17.6489334106445
Poland,2004,17.7441577911377
Poland,2005,17.8560123443604
Poland,2006,18.2956657409668
Poland,2007,19.0500545501709
Poland,2008,19.6398677825928
Poland,2009,19.3583583831787
Poland,2010,19.1212272644043
Poland,2011,19.1884021759033
Poland,2012,19.1096248626709
Poland,2013,18.9888172149658
Poland,2014,19.4635314941406
Poland,2015,19.7448883056641
Poland,2016,20.0764675140381
Poland,2017,20.1358280181885
Poland,2018,19.9517498016357
Poland,2019,20.0215644836426
Poland,2020,19.2667026519775
Poland,2021,20.5466575622559
Poland,2022,20.7422943115234
Palestine,1998,15.089635848999
Palestine,1999,15.7381429672241
Palestine,2000,15.4038972854614
Palestine,2001,12.2123708724976
Palestine,2002,10.267897605896
Palestine,2003,12.1521005630493
Palestine,2004,12.2134189605713
Palestine,2005,12.8646287918091
Palestine,2006,12.5058135986328
Palestine,2007,12.1493721008301
Palestine,2008,12.4802370071411
Palestine,2009,13.0908250808716
Palestine,2010,12.9046268463135
Palestine,2011,13.5363731384277
Palestine,2012,12.6463937759399
Palestine,2013,13.8937044143677
Palestine,2014,13.747353553772
Palestine,2015,12.8374300003052
Palestine,2016,12.8278379440308
Palestine,2017,12.9219102859497
Palestine,2018,12.688591003418
Palestine,2019,13.0589714050293
Palestine,2020,10.6454906463623
Palestine,2021,12.5839147567749
Palestine,2022,13.3978748321533
Portugal,1986,21.7238616943359
Portugal,1987,22.4228038787842
Portugal,1988,22.7367076873779
Portugal,1989,23.0907077789307
Portugal,1990,23.2671318054199
Portugal,1991,23.147668838501
Portugal,1992,22.5125885009766
Portugal,1993,22.3818340301514
Portugal,1994,21.8835716247559
Portugal,1995,21.9529342651367
Portugal,1996,21.3225154876709
Portugal,1997,21.0496044158936
Portugal,1998,22.2436466217041
Portugal,1999,22.5914745330811
Portugal,2000,22.1721305847168
Portugal,2001,22.4178810119629
Portugal,2002,22.2474956512451
Portugal,2003,21.36745262146
Portugal,2004,21.7866554260254
Portugal,2005,20.8915634155273
Portugal,2006,20.8269309997559
Portugal,2007,20.5080852508545
Portugal,2008,20.5101852416992
Portugal,2009,19.7385578155518
Portugal,2010,19.4583549499512
Portugal,2011,18.4448261260986
Portugal,2012,17.5087642669678
Portugal,2013,17.0928783416748
Portugal,2014,17.5534038543701
Portugal,2015,17.8388347625732
Portugal,2016,17.7979354858398
Portugal,2017,18.4385147094727
Portugal,2018,18.8211154937744
Portugal,2019,19.0231094360352
Portugal,2020,16.8758106231689
Portugal,2021,18.4297714233398
Portugal,2022,19.3733425140381
Paraguay,1990,30.5346927642822
Paraguay,1997,28.1606693267822
Paraguay,1999,27.2287712097168
Paraguay,2001,26.9246253967285
Paraguay,2002,27.0920581817627
Paraguay,2003,28.1172561645508
Paraguay,2004,29.6677017211914
Paraguay,2005,30.706579208374
Paraguay,2006,29.2253875732422
Paraguay,2007,29.7220001220703
Paraguay,2008,30.2614936828613
Paraguay,2009,28.9614582061768
Paraguay,2010,29.0061779022217
Paraguay,2011,29.9032020568848
Paraguay,2012,29.7268943786621
Paraguay,2013,30.3606204986572
Paraguay,2014,28.6314334869385
Paraguay,2015,28.0565891265869
Paraguay,2016,28.5533065795898
Paraguay,2017,28.4293766021729
Paraguay,2018,28.2434215545654
Paraguay,2019,28.2342033386231
Paraguay,2020,23.1309375762939
Paraguay,2021,26.9948081970215
Paraguay,2022,27.6839160919189
Paraguay,2023,28.4095687866211
Romania,1997,25.2450942993164
Romania,1998,24.385311126709
Romania,1999,24.137903213501
Romania,2000,24.0446147918701
Romania,2001,23.6332206726074
Romania,2002,21.7486362457275
Romania,2003,21.3400745391846
Romania,2004,20.9330711364746
Romania,2005,19.9699382781982
Romania,2006,20.1386795043945
Romania,2007,20.3161926269531
Romania,2008,20.2192668914795
Romania,2009,19.8053188323975
Romania,2010,19.8716602325439
Romania,2011,19.5263290405273
Romania,2012,19.7367534637451
Romania,2013,19.5913372039795
Romania,2014,19.7186393737793
Romania,2015,19.3785095214844
Romania,2016,19.4613952636719
Romania,2017,20.0995006561279
Romania,2018,20.2085247039795
Romania,2019,20.4489707946777
Romania,2020,19.4018154144287
Romania,2021,18.9115581512451
Romania,2022,19.0666751861572
Serbia,2007,20.391752243042
Serbia,2009,17.7999706268311
Serbia,2010,16.2313842773438
Serbia,2011,15.2682638168335
Serbia,2012,15.2865953445435
Serbia,2013,15.5184516906738
Serbia,2014,15.6213903427124
Serbia,2015,16.9198970794678
Serbia,2016,18.0728702545166
Serbia,2017,18.4494190216064
Serbia,2018,19.0073108673096
Serbia,2019,19.6269283294678
Serbia,2020,19.1861915588379
Serbia,2021,20.501953125
Serbia,2022,21.1264686584473
Serbia,2023,20.9752426147461
Russia,1994,19.980016708374
Russia,1995,20.6339416503906
Russia,1996,20.1606388092041
Russia,1998,18.1498012542725
Russia,2000,19.3260898590088
Russia,2001,19.5520248413086
Russia,2002,19.6987609863281
Russia,2003,19.5672912597656
Russia,2004,19.1968517303467
Russia,2005,19.1017055511475
Russia,2006,20.3866310119629
Russia,2007,21.0845241546631
Russia,2008,21.244514465332
Russia,2009,20.932466506958
Russia,2010,22.2057456970215
Russia,2011,21.4309711456299
Russia,2012,21.7484264373779
Russia,2013,21.789737701416
Russia,2014,21.6936855316162
Russia,2015,20.6968555450439
Russia,2016,20.8414688110352
Russia,2017,20.2972869873047
Russia,2018,20.1343479156494
Russia,2019,20.6688213348389
Russia,2020,20.1001644134521
Russia,2021,20.3096656799316
Rwanda,2013,22.8487339019775
Rwanda,2016,20.9372043609619
Sudan,2022,17.7711238861084
Sweden,1995,19.1789703369141
Sweden,1996,17.3104705810547
Sweden,1997,18.2417144775391
Sweden,1998,17.1114101409912
Sweden,1999,18.5774478912354
Sweden,2000,18.888916015625
Sweden,2001,18.2801742553711
Sweden,2002,18.4014739990234
Sweden,2003,17.7742881774902
Sweden,2004,17.9871063232422
Sweden,2005,17.7306594848633
Sweden,2006,17.8004169464111
Sweden,2007,18.2148399353027
Sweden,2008,18.2942047119141
Sweden,2009,17.3739547729492
Sweden,2010,19.8764419555664
Sweden,2011,20.1825332641602
Sweden,2012,20.0129718780518
Sweden,2013,19.9618072509766
Sweden,2014,20.1168441772461
Sweden,2015,20.0153846740723
Sweden,2016,20.5649394989014
Sweden,2017,20.6620216369629
Sweden,2018,20.7814960479736
Sweden,2019,20.5794887542725
Sweden,2020,19.5573635101318
Sweden,2021,18.2371139526367
Sweden,2022,18.6193523406982
Singapore,2021,28.474536895752
Singapore,2022,28.4574298858643
Singapore,2023,27.7653675079346
Slovenia,1996,21.5302257537842
Slovenia,1997,20.7159595489502
Slovenia,1998,20.9140720367432
Slovenia,1999,20.788782119751
Slovenia,2000,20.3760318756104
Slovenia,2001,20.3084411621094
Slovenia,2002,20.4922828674316
Slovenia,2003,19.8667106628418
Slovenia,2004,20.4955768585205
Slovenia,2005,20.1659927368164
Slovenia,2006,19.8833980560303
Slovenia,2007,20.3614768981934
Slovenia,2008,20.0256652832031
Slovenia,2009,19.2334213256836
Slovenia,2010,18.9014072418213
Slovenia,2011,18.329231262207
Slovenia,2012,18.2032012939453
Slovenia,2013,18.0007286071777
Slovenia,2014,18.1389198303223
Slovenia,2015,18.1146945953369
Slovenia,2016,18.0333824157715
Slovenia,2017,18.4291133880615
Slovenia,2018,18.9802494049072
Slovenia,2019,18.8444404602051
Slovenia,2020,17.7385425567627
Slovenia,2021,19.2264537811279
Slovenia,2022,19.2586078643799
Slovakia,1998,20.9447212219238
Slovakia,1999,20.0414695739746
Slovakia,2000,19.4167785644531
Slovakia,2001,19.4169692993164
Slovakia,2002,19.1826267242432
Slovakia,2003,19.6377010345459
Slovakia,2004,19.3572673797607
Slovakia,2005,19.4589786529541
Slovakia,2006,19.6095714569092
Slovakia,2007,20.0966854095459
Slovakia,2008,20.4389705657959
Slovakia,2009,19.1290721893311
Slovakia,2010,18.8979320526123
Slovakia,2011,18.9836158752441
Slovakia,2012,18.9439430236816
Slovakia,2013,18.8844680786133
Slovakia,2014,18.7773494720459
Slovakia,2015,19.158275604248
Slovakia,2016,19.6797218322754
Slovakia,2017,19.7774047851563
Slovakia,2018,20.0738887786865
Slovakia,2019,20.4060173034668
Slovakia,2020,18.4533824920654
Slovakia,2021,21.7486343383789
Slovakia,2022,19.865514755249
Sierra Leone,2003,28.3387508392334
Sierra Leone,2014,28.6142120361328
Senegal,1995,27.729679107666
Senegal,2011,25.3532600402832
Senegal,2019,24.7609100341797
Senegal,2022,23.1704769134522
Somalia,2017,16.6853656768799
Suriname,1999,21.0237503051758
Suriname,2016,19.272087097168
Sao Tome and Principe,2017,25.9294147491455
El Salvador,1991,25.235559463501
El Salvador,1995,25.6331024169922
El Salvador,1996,24.7987880706787
El Salvador,1998,25.8966789245606
El Salvador,1999,24.7635440826416
El Salvador,2000,25.1132640838623
El Salvador,2001,24.8207778930664
El Salvador,2002,24.3381099700928
El Salvador,2003,25.3421726226807
El Salvador,2004,24.9959125518799
El Salvador,2005,24.2707843780518
El Salvador,2006,25.1618213653564
El Salvador,2007,25.1828136444092
El Salvador,2008,25.15797996521
El Salvador,2009,24.3042488098145
El Salvador,2010,24.7684154510498
El Salvador,2011,25.0603752136231
El Salvador,2012,24.9802379608154
El Salvador,2013,25.5020580291748
El Salvador,2014,25.0443744659424
El Salvador,2015,24.8219528198242
El Salvador,2016,24.8052101135254
El Salvador,2017,24.6786842346191
El Salvador,2018,24.5890464782715
El Salvador,2019,25.3584308624268
El Salvador,2020,24.5182323455811
El Salvador,2021,25.1295394897461
El Salvador,2022,25.787971496582
El Salvador,2023,26.3572521209717
Syrian Arab Republic,2003,14.0766477584839
Swaziland,2016,17.2493057250977
Swaziland,2021,13.0953674316406
Swaziland,2023,13.540018081665
Chad,2003,15.1992807388306
Chad,2011,18.4979553222656
Chad,2018,25.4782123565674
Togo,2015,27.6311855316162
Togo,2017,25.4944648742676
Togo,2019,29.6931819915772
Togo,2022,28.2118549346924
Thailand,1977,39.8167037963867
Thailand,1978,40.854377746582
Thailand,1981,42.204273223877
Thailand,1982,37.5651550292969
Thailand,1983,42.4965438842774
Thailand,1984,42.6669311523438
Thailand,1985,37.517261505127
Thailand,1986,39.3914833068848
Thailand,1987,37.25341796875
Thailand,1988,38.9464225769043
Thailand,1989,39.1255187988281
Thailand,1990,40.6560249328613
Thailand,1991,38.1822319030762
Thailand,1992,38.0815277099609
Thailand,1993,38.1079483032227
Thailand,1994,36.4716415405273
Thailand,1995,36.6870040893555
Thailand,1996,36.0173187255859
Thailand,1997,35.8380279541016
Thailand,1998,33.2607154846191
Thailand,1999,33.1553230285645
Thailand,2000,33.494384765625
Thailand,2001,31.1845779418945
Thailand,2002,32.1201171875
Thailand,2003,32.1092338562012
Thailand,2004,32.2396354675293
Thailand,2005,32.1324729919434
Thailand,2006,32.0033226013184
Thailand,2007,32.0897827148438
Thailand,2008,32.2211151123047
Thailand,2009,32.1534996032715
Thailand,2010,32.1203765869141
Thailand,2011,32.3489761352539
Thailand,2012,31.908016204834
Thailand,2014,30.5016117095947
Thailand,2015,29.6683540344238
Thailand,2016,29.1810169219971
Thailand,2017,28.7861938476563
Thailand,2018,28.707597732544
Thailand,2019,28.2977657318115
Thailand,2020,27.1957168579102
Thailand,2021,27.1686916351318
Thailand,2022,28.2439804077148
Thailand,2023,28.6557636260986
Tajikistan,1999,15.0111865997314
Tajikistan,2003,25.0536003112793
Tajikistan,2007,19.2661018371582
Tajikistan,2009,16.309606552124
Tajikistan,2013,17.7788200378418
Tajikistan,2016,15.9860391616821
Timor-Leste,2001,22.7426452636719
Timor-Leste,2007,22.0255966186523
Timor-Leste,2010,18.619026184082
Timor-Leste,2013,21.8765468597412
Timor-Leste,2016,23.4173679351807
Tunisia,1997,17.7170333862305
Tunisia,2000,17.1834182739258
Tunisia,2001,18.6025733947754
Tunisia,2010,18.8173809051514
Tunisia,2014,15.3630886077881
Tunisia,2019,17.5181350708008
Tunisia,2021,25.8342323303223
Tonga,2009,16.7973537445068
Tonga,2018,18.6413707733154
Tonga,2021,20.3197765350342
Tonga,2023,16.6794700622559
Turkey,2000,21.3344821929932
Turkey,2001,21.7406272888184
Turkey,2002,21.2148513793945
Turkey,2003,20.5437431335449
Turkey,2004,20.0244007110596
Turkey,2005,20.8349380493164
Turkey,2006,20.8417205810547
Turkey,2007,19.9061794281006
Turkey,2008,20.192943572998
Turkey,2009,19.3322982788086
Turkey,2010,19.8011245727539
Turkey,2011,20.6322288513184
Turkey,2012,21.205493927002
Turkey,2013,20.8748054504395
Turkey,2014,20.7295608520508
Turkey,2015,20.8711128234863
Turkey,2016,20.8009834289551
Turkey,2017,21.8987102508545
Turkey,2018,21.7031517028809
Turkey,2019,20.784366607666
Turkey,2020,18.4146289825439
Turkey,2021,19.7866802215576
Turkey,2022,21.0437717437744
Turkey,2023,21.3893089294434
Tanzania,2001,31.544225692749
Tanzania,2006,34.2910575866699
Tanzania,2012,33.3752098083496
Tanzania,2014,34.1330833435059
Tanzania,2020,33.6967582702637
Ukraine,2016,22.1273040771484
Uganda,2010,21.0262851715088
Uganda,2011,22.6887283325195
Uganda,2012,25.6043529510498
Uganda,2014,22.5003204345703
Uganda,2017,25.3634605407715
Uganda,2019,24.4931907653809
USA,1900,27.6525287628174
USA,1901,28.2433624267578
USA,1902,28.7970161437988
USA,1903,29.0363864898682
USA,1904,28.0325622558594
USA,1905,28.7609024047852
USA,1906,29.2515773773193
USA,1907,29.3125667572022
USA,1908,27.5135765075684
USA,1909,28.3837509155273
USA,1910,28.5031585693359
USA,1911,28.627758026123
USA,1912,29.1100978851318
USA,1913,28.8104572296143
USA,1914,27.8255672454834
USA,1915,27.2640419006348
USA,1916,28.8397731781006
USA,1917,29.4920597076416
USA,1918,30.5663375854492
USA,1919,28.4297504425049
USA,1920,27.8194484710693
USA,1921,24.6385860443115
USA,1922,26.0135765075684
USA,1923,27.4809379577637
USA,1924,26.3216247558594
USA,1925,26.8029956817627
USA,1926,27.2618274688721
USA,1927,26.687707901001
USA,1928,26.495454788208
USA,1929,26.6024284362793
USA,1930,24.4792594909668
USA,1931,22.3032302856445
USA,1932,19.6514072418213
USA,1933,19.4798812866211
USA,1934,19.2697696685791
USA,1935,20.1022319793701
USA,1936,21.7280082702637
USA,1937,22.4351291656494
USA,1938,20.6666507720947
USA,1939,21.383373260498
USA,1940,21.9909057617188
USA,1941,23.8368453979492
USA,1942,26.1829719543457
USA,1943,29.1831035614014
USA,1944,29.478443145752
USA,1945,27.3338489532471
USA,1946,23.717679977417
USA,1947,23.2369403839111
USA,1948,23.1885318756104
USA,1949,22.2330169677734
USA,1950,22.2940826416016
USA,1951,23.4219989776611
USA,1952,23.576192855835
USA,1953,23.4202823638916
USA,1954,22.3061237335205
USA,1955,22.7207317352295
USA,1956,22.7564163208008
USA,1957,22.2107639312744
USA,1958,21.1830081939697
USA,1959,21.3082275390625
USA,1960,21.4421653747559
USA,1962,21.0422954559326
USA,1963,21.0231037139893
USA,1964,21.1242828369141
USA,1965,21.3672904968262
USA,1966,21.6714000701904
USA,1967,21.5627212524414
USA,1968,21.5759830474854
USA,1969,21.7338695526123
USA,1970,21.4483642578125
USA,1971,20.7081546783447
USA,1972,20.9896469116211
USA,1973,21.3067932128906
USA,1974,21.2196826934814
USA,1975,19.9992141723633
USA,1976,20.3559036254883
USA,1977,20.8855419158936
USA,1978,21.543643951416
USA,1979,22.0159549713135
USA,1980,21.7028656005859
USA,1981,21.6384944915772
USA,1982,20.9794330596924
USA,1983,20.5820922851563
USA,1984,21.6646385192871
USA,1985,22.3212032318115
USA,1986,22.3866004943848
USA,1987,22.7568340301514
USA,1988,23.2035808563232
USA,1989,23.5983734130859
USA,1990,23.6943416595459
USA,1991,23.0506687164307
USA,1992,23.0049209594727
USA,1993,22.9955615997314
USA,1994,23.1577243804932
USA,1995,23.5462532043457
USA,1996,23.6151866912842
USA,1997,24.0326900482178
USA,1998,24.2003002166748
USA,1999,24.3623867034912
USA,2000,24.6880798339844
USA,2001,24.232385635376
USA,2002,23.5683536529541
USA,2003,23.3901786804199
USA,2004,23.2969913482666
USA,2005,23.3591194152832
USA,2006,23.4564208984375
USA,2007,23.7650985717773
USA,2008,23.4856147766113
USA,2009,21.9345664978027
USA,2010,21.4299907684326
USA,2011,21.4838638305664
USA,2012,21.6157207489014
USA,2013,21.7438926696777
USA,2014,21.8544788360596
USA,2015,22.1630268096924
USA,2016,22.3986320495606
USA,2017,22.3701019287109
USA,2018,22.5739631652832
USA,2019,22.7563400268555
USA,2020,22.0365295410156
USA,2021,21.704568862915
USA,2022,22.5622100830078
USA,2023,22.4136772155762
Uruguay,1990,22.8660831451416
Uruguay,1992,21.9464626312256
Uruguay,1995,21.633768081665
Uruguay,1996,20.6731281280518
Uruguay,1997,20.8001842498779
Uruguay,1998,23.2740573883057
Uruguay,1999,22.1231575012207
Uruguay,2000,21.5458278656006
Uruguay,2001,22.3446598052979
Uruguay,2002,20.8845920562744
Uruguay,2003,20.2915782928467
Uruguay,2004,21.6681213378906
Uruguay,2005,21.7770195007324
Uruguay,2006,23.2708911895752
Uruguay,2007,24.1327648162842
Uruguay,2008,24.4389152526855
Uruguay,2009,24.8501129150391
Uruguay,2010,24.7437362670898
Uruguay,2011,25.5454540252686
Uruguay,2012,24.9742546081543
Uruguay,2013,24.7104969024658
Uruguay,2014,25.0076942443848
Uruguay,2015,24.2268009185791
Uruguay,2016,23.6383609771729
Uruguay,2017,23.1799907684326
Uruguay,2018,22.7435665130615
Uruguay,2019,22.2109622955322
Uruguay,2020,18.2896728515625
Uruguay,2021,20.2488803863525
Uruguay,2022,20.843412399292
Uruguay,2023,20.2322635650635
Uzbekistan,2000,16.1097660064697
Uzbekistan,2002,15.564600944519
Uzbekistan,2003,15.9280824661255
Uzbekistan,2016,14.7624082565308
Venezuela,1971,18.5092964172363
Venezuela,1981,20.2724876403809
Venezuela,1989,21.3498764038086
Venezuela,1992,22.9694480895996
Venezuela,1995,23.0633773803711
Venezuela,1998,23.9043960571289
Venezuela,2000,22.6004295349121
Venezuela,2001,23.2642307281494
Venezuela,2002,22.2801704406738
Venezuela,2003,21.9126358032227
Venezuela,2004,23.5879535675049
Venezuela,2005,23.730396270752
Venezuela,2006,24.3339920043945
Venezuela,2007,24.1820983886719
Venezuela,2008,24.2947387695313
Venezuela,2009,24.1493968963623
Venezuela,2010,24.1085472106934
Venezuela,2011,23.7840042114258
Venezuela,2012,23.523904800415
Venezuela,2016,22.5065517425537
Venezuela,2017,24.3692436218262
Vietnam,2007,34.3201065063477
Vietnam,2009,35.0383453369141
Vietnam,2010,33.8681526184082
Vietnam,2011,34.4143028259277
Vietnam,2012,34.0607948303223
Vietnam,2013,33.6825256347656
Vietnam,2014,33.0775985717773
Vietnam,2015,32.7563591003418
Vietnam,2016,32.7473411560059
Vietnam,2017,31.6547069549561
Vietnam,2018,32.7695274353027
Vietnam,2019,31.0177841186523
Vietnam,2020,30.0945663452148
Vietnam,2021,26.3406143188477
Vietnam,2022,28.1134185791016
Vietnam,2023,30.2920074462891
Vanuatu,2006,17.7801666259766
Vanuatu,2010,17.4908828735352
Vanuatu,2019,16.1503105163574
Vanuatu,2020,10.1599397659302
Samoa,2012,13.0155439376831
Samoa,2017,20.9968414306641
Samoa,2022,16.6105556488037
Yemen,2014,12.882303237915
South Africa,1995,17.221284866333
South Africa,2000,16.6127948760986
South Africa,2001,16.4731845855713
South Africa,2002,15.4918155670166
South Africa,2003,15.0439624786377
South Africa,2004,15.2347145080566
South Africa,2005,16.1895885467529
South Africa,2006,15.9480104446411
South Africa,2007,16.415153503418
South Africa,2008,19.0473747253418
South Africa,2009,17.8680877685547
South Africa,2010,16.930419921875
South Africa,2011,17.051342010498
South Africa,2012,16.9287548065186
South Africa,2013,17.0520477294922
South Africa,2014,17.0225734710693
South Africa,2015,17.4537887573242
South Africa,2016,17.1516609191895
South Africa,2017,17.1035804748535
South Africa,2018,17.0028667449951
South Africa,2019,16.7886829376221
South Africa,2020,14.2617816925049
South Africa,2021,14.2270021438599
South Africa,2022,15.0128574371338
South Africa,2023,15.6872930526733
Zambia,2012,28.7304153442383
Zimbabwe,2011,26.2549819946289
